id,tipo,nombre,localidadId,localidad,cpa
f637c0bc-84e6-4dea-8b29-3757adc5b34b,Calle,14,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
36df78b1-ee58-434d-99e9-b84c6246b235,Calle,15,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
9753476c-57b2-4207-af04-d0dc0e0a54a2,Calle,16,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
3ab38d00-0a0a-47de-9561-f07ad570dbc4,Calle,17,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
d3eb9e26-0cdb-48cb-b039-93e2536ea8e7,Calle,18,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
c558024b-513d-48e4-a251-b3ea9c573a32,Calle,19,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
75fcc5b0-36a5-4b81-a648-d4bdd6c999aa,Calle,2,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
eabe649a-3946-423f-8a1d-106eeb10be12,Calle,20,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
b92374c6-e836-4a96-b59d-557951b52487,Calle,201,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
1b3c8c63-fd39-4fe7-87f8-e9ef8425a16a,Calle,202,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
61adf92b-a5a3-4dfe-9f16-ff42c42bf107,Calle,203,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
fd8eac5c-9f5b-4ef6-acd5-50538c9394c8,Calle,21,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
a9f7f02f-aa75-4361-9f51-f6471d85a436,Calle,22,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
4c3ddefa-c4c9-469b-b5f2-82042bb7511f,Calle,23,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
3ee2fa3f-2e99-444a-8bd8-6aed6d6f60b3,Calle,24,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
82b4abdf-aecf-4733-931c-8247028eab85,Calle,25,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
d7604b47-a882-4312-8b4c-4931677f448b,Calle,26,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
bef7aed3-52ec-41d2-857b-a1945aacd161,Calle,27,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
e636de8c-48fc-46c3-aff2-6168a1f7cbbc,Calle,28,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
8b15ac39-df5c-44bd-841a-d373668e3d37,Calle,29,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
d8b3b5fb-41e4-44a4-a726-464752d0665f,Calle,3,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
873581da-7b68-4783-be66-00dfff83cddb,Calle,30,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
858d584e-0922-40f4-bbcf-35c164fc4630,Calle,301,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
cd942e1a-7363-4561-a848-622c688372f9,Calle,302,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
7f09b743-7504-477b-bd77-542adc7ee6cc,Calle,303,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
cac416a6-1369-42f9-8255-b9ba8a75d9a3,Calle,304,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
ea88b958-c4e0-41fc-b3fb-7dbe91f9b3ae,Calle,305,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
c85a7551-0826-4a43-80bc-8f271788afe0,Calle,31,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
e2adac60-d7ea-42ba-88f7-3eede5a9f17d,Calle,32,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
1f2e09cd-ce11-4f1d-89ce-0f8e0f89b249,Calle,33,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
a70f76fa-aef1-43fb-9eb4-006780d60196,Calle,34,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
2bee416f-ea9e-4a71-91dc-35bf51eb943e,Calle,35,1e720ced-e9e3-429b-9163-8e28a7cd4821,25 de Mayo,N/A
